video_id,kind,text_idx,word_count,scene_axis_count,scene_term_density_per_100w,has_who_role,has_action_relation,has_spatial_relation,has_count,n_who_role,n_action_relation,n_spatial_relation,n_count
dnzSQiK7PKw_000000_000010,vatex_caption,6,15,1,13.333333333333334,1,0,0,0,2,0,0,0
dnzSQiK7PKw_000000_000010,vatex_caption,7,12,2,25.0,1,0,0,1,2,0,0,1
dnzSQiK7PKw_000000_000010,vatex_caption,8,24,1,4.166666666666667,0,1,0,0,0,1,0,0
dnzSQiK7PKw_000000_000010,vatex_caption,9,13,2,15.384615384615385,1,0,0,1,1,0,0,1
7BpYP2REEmg_000000_000010,professional_ad,0,25,1,8.0,0,1,0,0,0,2,0,0
7BpYP2REEmg_000000_000010,vatex_caption,0,13,1,7.6923076923076925,0,1,0,0,0,1,0,0
7BpYP2REEmg_000000_000010,vatex_caption,1,12,2,16.666666666666668,1,0,1,0,1,0,1,0
7BpYP2REEmg_000000_000010,vatex_caption,2,17,2,11.764705882352942,1,0,1,0,1,0,1,0
7BpYP2REEmg_000000_000010,vatex_caption,3,18,3,22.22222222222222,1,1,1,0,1,2,1,0
7BpYP2REEmg_000000_000010,vatex_caption,4,14,2,28.571428571428573,0,1,1,0,0,1,3,0
7BpYP2REEmg_000000_000010,vatex_caption,5,19,3,21.05263157894737,1,1,1,0,1,2,1,0
7BpYP2REEmg_000000_000010,vatex_caption,6,11,2,18.181818181818183,1,0,1,0,1,0,1,0
7BpYP2REEmg_000000_000010,vatex_caption,7,14,3,21.428571428571427,1,1,1,0,1,1,1,0
7BpYP2REEmg_000000_000010,vatex_caption,8,10,2,20.0,1,0,1,0,1,0,1,0
7BpYP2REEmg_000000_000010,vatex_caption,9,11,2,18.181818181818183,0,1,1,0,0,1,1,0
yb2FMVp6Wzc_000157_000167,professional_ad,0,52,3,13.461538461538462,1,1,1,0,2,3,2,0
yb2FMVp6Wzc_000157_000167,vatex_caption,0,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,1,10,1,10.0,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,2,12,2,16.666666666666668,1,0,1,0,1,0,1,0
yb2FMVp6Wzc_000157_000167,vatex_caption,3,11,1,9.090909090909092,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,4,12,1,8.333333333333334,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,5,14,1,7.142857142857143,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,6,12,1,8.333333333333334,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,7,17,1,5.882352941176471,1,0,0,0,1,0,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,8,14,2,21.428571428571427,1,1,0,0,1,2,0,0
yb2FMVp6Wzc_000157_000167,vatex_caption,9,16,3,18.75,1,1,1,0,1,1,1,0
BNbElf20xm4_000007_000017,professional_ad,0,65,3,9.23076923076923,1,1,1,0,2,2,2,0
BNbElf20xm4_000007_000017,vatex_caption,0,11,2,18.181818181818183,1,1,0,0,1,1,0,0
BNbElf20xm4_000007_000017,vatex_caption,1,31,3,22.580645161290324,1,1,1,0,3,2,2,0
BNbElf20xm4_000007_000017,vatex_caption,2,12,2,16.666666666666668,1,1,0,0,1,1,0,0
BNbElf20xm4_000007_000017,vatex_caption,3,20,1,5.0,1,0,0,0,1,0,0,0
BNbElf20xm4_000007_000017,vatex_caption,4,12,0,0.0,0,0,0,0,0,0,0,0
BNbElf20xm4_000007_000017,vatex_caption,5,18,1,5.555555555555555,1,0,0,0,1,0,0,0
BNbElf20xm4_000007_000017,vatex_caption,6,15,1,13.333333333333334,1,0,0,0,2,0,0,0
BNbElf20xm4_000007_000017,vatex_caption,7,23,2,21.73913043478261,1,1,0,0,2,3,0,0
BNbElf20xm4_000007_000017,vatex_caption,8,26,2,7.6923076923076925,0,1,1,0,0,1,1,0
BNbElf20xm4_000007_000017,vatex_caption,9,17,1,5.882352941176471,1,0,0,0,1,0,0,0
YlgLhXfVqdY_000015_000025,professional_ad,0,44,2,4.545454545454546,1,1,0,0,1,1,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,0,14,3,21.428571428571427,1,1,1,0,1,1,1,0
YlgLhXfVqdY_000015_000025,vatex_caption,1,16,0,0.0,0,0,0,0,0,0,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,2,15,1,6.666666666666667,1,0,0,0,1,0,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,3,11,1,9.090909090909092,0,1,0,0,0,1,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,4,11,2,18.181818181818183,1,1,0,0,1,1,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,5,14,2,14.285714285714286,1,1,0,0,1,1,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,6,12,1,8.333333333333334,1,0,0,0,1,0,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,7,10,2,20.0,1,1,0,0,1,1,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,8,13,0,0.0,0,0,0,0,0,0,0,0
YlgLhXfVqdY_000015_000025,vatex_caption,9,13,0,0.0,0,0,0,0,0,0,0,0
_QneeovmCQ0_000523_000533,professional_ad,0,48,4,12.5,1,1,1,1,1,3,1,1
_QneeovmCQ0_000523_000533,vatex_caption,0,11,2,18.181818181818183,1,1,0,0,1,1,0,0
_QneeovmCQ0_000523_000533,vatex_caption,1,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
_QneeovmCQ0_000523_000533,vatex_caption,2,12,2,16.666666666666668,1,1,0,0,1,1,0,0
_QneeovmCQ0_000523_000533,vatex_caption,3,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
_QneeovmCQ0_000523_000533,vatex_caption,4,14,1,7.142857142857143,1,0,0,0,1,0,0,0
_QneeovmCQ0_000523_000533,vatex_caption,5,11,2,27.272727272727273,1,1,0,0,1,2,0,0
_QneeovmCQ0_000523_000533,vatex_caption,6,11,2,27.272727272727273,1,1,0,0,1,2,0,0
_QneeovmCQ0_000523_000533,vatex_caption,7,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
_QneeovmCQ0_000523_000533,vatex_caption,8,14,3,21.428571428571427,1,1,0,1,1,1,0,1
_QneeovmCQ0_000523_000533,vatex_caption,9,14,2,21.428571428571427,0,1,0,1,0,2,0,1
hxzkCqQqBUY_000000_000010,professional_ad,0,56,4,23.214285714285715,1,1,1,1,3,3,4,3
hxzkCqQqBUY_000000_000010,vatex_caption,0,11,3,36.36363636363637,1,1,0,1,1,2,0,1
hxzkCqQqBUY_000000_000010,vatex_caption,1,17,2,11.764705882352942,0,0,1,1,0,0,1,1
hxzkCqQqBUY_000000_000010,vatex_caption,2,16,4,37.5,1,1,1,1,1,3,1,1
hxzkCqQqBUY_000000_000010,vatex_caption,3,14,1,14.285714285714286,0,0,0,1,0,0,0,2
hxzkCqQqBUY_000000_000010,vatex_caption,4,20,3,20.0,1,0,1,1,1,0,1,2
hxzkCqQqBUY_000000_000010,vatex_caption,5,13,2,15.384615384615385,0,0,1,1,0,0,1,1
hxzkCqQqBUY_000000_000010,vatex_caption,6,12,2,25.0,0,1,0,1,0,2,0,1
hxzkCqQqBUY_000000_000010,vatex_caption,7,11,2,18.181818181818183,1,0,0,1,1,0,0,1
hxzkCqQqBUY_000000_000010,vatex_caption,8,16,3,25.0,1,1,0,1,1,2,0,1
hxzkCqQqBUY_000000_000010,vatex_caption,9,18,4,38.888888888888886,1,1,1,1,2,1,2,2
MllEhjzAm-Y_000030_000040,professional_ad,0,70,4,17.142857142857142,1,1,1,1,3,4,3,2
MllEhjzAm-Y_000030_000040,vatex_caption,0,10,3,30.0,1,1,0,1,1,1,0,1
MllEhjzAm-Y_000030_000040,vatex_caption,1,13,2,15.384615384615385,1,0,0,1,1,0,0,1
MllEhjzAm-Y_000030_000040,vatex_caption,2,16,4,37.5,1,1,1,1,2,2,1,1
MllEhjzAm-Y_000030_000040,vatex_caption,3,17,3,29.41176470588235,1,1,1,0,1,3,1,0
MllEhjzAm-Y_000030_000040,vatex_caption,4,22,3,22.727272727272727,1,1,1,0,2,2,1,0
MllEhjzAm-Y_000030_000040,vatex_caption,5,13,3,30.76923076923077,1,1,1,0,1,2,1,0
MllEhjzAm-Y_000030_000040,vatex_caption,6,11,2,18.181818181818183,0,1,1,0,0,1,1,0
MllEhjzAm-Y_000030_000040,vatex_caption,7,27,2,18.51851851851852,1,1,0,0,2,3,0,0
MllEhjzAm-Y_000030_000040,vatex_caption,8,14,3,21.428571428571427,1,1,1,0,1,1,1,0
MllEhjzAm-Y_000030_000040,vatex_caption,9,14,1,7.142857142857143,0,1,0,0,0,1,0,0
80Y6XE_LVcc_000101_000111,professional_ad,0,71,3,7.042253521126761,1,1,1,0,1,3,1,0
80Y6XE_LVcc_000101_000111,vatex_caption,0,11,2,18.181818181818183,1,0,0,1,1,0,0,1
80Y6XE_LVcc_000101_000111,vatex_caption,1,22,1,4.545454545454546,0,1,0,0,0,1,0,0
80Y6XE_LVcc_000101_000111,vatex_caption,2,10,1,10.0,1,0,0,0,1,0,0,0
80Y6XE_LVcc_000101_000111,vatex_caption,3,14,1,7.142857142857143,1,0,0,0,1,0,0,0
80Y6XE_LVcc_000101_000111,vatex_caption,4,15,2,13.333333333333334,1,0,1,0,1,0,1,0
80Y6XE_LVcc_000101_000111,vatex_caption,5,11,2,18.181818181818183,1,0,0,1,1,0,0,1
80Y6XE_LVcc_000101_000111,vatex_caption,6,12,1,8.333333333333334,1,0,0,0,1,0,0,0
80Y6XE_LVcc_000101_000111,vatex_caption,7,14,2,14.285714285714286,1,1,0,0,1,1,0,0
80Y6XE_LVcc_000101_000111,vatex_caption,8,11,2,18.181818181818183,1,1,0,0,1,1,0,0
80Y6XE_LVcc_000101_000111,vatex_caption,9,14,1,14.285714285714286,1,0,0,0,2,0,0,0
09dQut5GJ68_000049_000059,professional_ad,0,41,3,17.073170731707318,1,1,1,0,1,3,3,0
09dQut5GJ68_000049_000059,vatex_caption,0,11,2,18.181818181818183,1,1,0,0,1,1,0,0
09dQut5GJ68_000049_000059,vatex_caption,1,14,3,21.428571428571427,1,1,1,0,1,1,1,0
09dQut5GJ68_000049_000059,vatex_caption,2,10,2,20.0,0,1,1,0,0,1,1,0
09dQut5GJ68_000049_000059,vatex_caption,3,13,3,23.076923076923077,1,1,1,0,1,1,1,0
09dQut5GJ68_000049_000059,vatex_caption,4,11,2,18.181818181818183,1,0,1,0,1,0,1,0
09dQut5GJ68_000049_000059,vatex_caption,5,12,2,16.666666666666668,1,1,0,0,1,1,0,0
09dQut5GJ68_000049_000059,vatex_caption,6,19,2,10.526315789473685,1,0,1,0,1,0,1,0
09dQut5GJ68_000049_000059,vatex_caption,7,13,3,30.76923076923077,1,1,1,0,2,1,1,0
09dQut5GJ68_000049_000059,vatex_caption,8,11,2,18.181818181818183,0,1,1,0,0,1,1,0
09dQut5GJ68_000049_000059,vatex_caption,9,13,0,0.0,0,0,0,0,0,0,0,0
EbMF9e9v03Y_000000_000010,professional_ad,0,62,3,11.290322580645162,1,1,1,0,4,1,2,0
EbMF9e9v03Y_000000_000010,vatex_caption,0,12,1,8.333333333333334,0,1,0,0,0,1,0,0
EbMF9e9v03Y_000000_000010,vatex_caption,1,14,2,21.428571428571427,1,1,0,0,1,2,0,0
EbMF9e9v03Y_000000_000010,vatex_caption,2,17,2,17.647058823529413,1,0,0,1,1,0,0,2
EbMF9e9v03Y_000000_000010,vatex_caption,3,12,2,25.0,0,1,1,0,0,2,1,0
EbMF9e9v03Y_000000_000010,vatex_caption,4,17,1,11.764705882352942,1,0,0,0,2,0,0,0
EbMF9e9v03Y_000000_000010,vatex_caption,5,17,2,11.764705882352942,0,1,1,0,0,1,1,0
EbMF9e9v03Y_000000_000010,vatex_caption,6,15,2,13.333333333333334,1,1,0,0,1,1,0,0
EbMF9e9v03Y_000000_000010,vatex_caption,7,13,3,30.76923076923077,1,1,1,0,1,2,1,0
EbMF9e9v03Y_000000_000010,vatex_caption,8,16,2,25.0,1,1,0,0,2,2,0,0
EbMF9e9v03Y_000000_000010,vatex_caption,9,15,2,13.333333333333334,1,1,0,0,1,1,0,0
7tzlzR6-tSk_000003_000013,professional_ad,0,64,3,10.9375,1,1,1,0,1,3,3,0
7tzlzR6-tSk_000003_000013,vatex_caption,0,14,2,14.285714285714286,1,0,1,0,1,0,1,0
7tzlzR6-tSk_000003_000013,vatex_caption,1,13,3,30.76923076923077,1,1,1,0,1,2,1,0
7tzlzR6-tSk_000003_000013,vatex_caption,2,12,1,8.333333333333334,1,0,0,0,1,0,0,0
7tzlzR6-tSk_000003_000013,vatex_caption,3,15,1,6.666666666666667,0,1,0,0,0,1,0,0
7tzlzR6-tSk_000003_000013,vatex_caption,4,13,2,15.384615384615385,1,1,0,0,1,1,0,0
7tzlzR6-tSk_000003_000013,vatex_caption,5,13,3,30.76923076923077,1,1,1,0,1,2,1,0
7tzlzR6-tSk_000003_000013,vatex_caption,6,13,3,30.76923076923077,1,1,1,0,1,2,1,0
7tzlzR6-tSk_000003_000013,vatex_caption,7,17,3,17.647058823529413,1,1,1,0,1,1,1,0
7tzlzR6-tSk_000003_000013,vatex_caption,8,16,2,12.5,1,1,0,0,1,1,0,0
7tzlzR6-tSk_000003_000013,vatex_caption,9,13,2,15.384615384615385,1,1,0,0,1,1,0,0
0JfCKOR98AQ_000039_000049,professional_ad,0,62,3,11.290322580645162,1,1,1,0,4,1,2,0
0JfCKOR98AQ_000039_000049,vatex_caption,0,10,1,10.0,1,0,0,0,1,0,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,1,10,1,10.0,1,0,0,0,1,0,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,2,16,2,12.5,1,0,1,0,1,0,1,0
0JfCKOR98AQ_000039_000049,vatex_caption,3,23,2,17.391304347826086,1,1,0,0,2,2,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,4,16,1,12.5,1,0,0,0,2,0,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,5,18,2,22.22222222222222,1,0,1,0,2,0,2,0
0JfCKOR98AQ_000039_000049,vatex_caption,6,14,2,14.285714285714286,1,1,0,0,1,1,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,7,16,1,6.25,1,0,0,0,1,0,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,8,19,2,15.789473684210526,1,1,0,0,2,1,0,0
0JfCKOR98AQ_000039_000049,vatex_caption,9,12,1,8.333333333333334,1,0,0,0,1,0,0,0
L995ygKvbKw_000039_000049,professional_ad,0,37,3,10.81081081081081,1,1,1,0,1,1,2,0
L995ygKvbKw_000039_000049,vatex_caption,0,15,2,13.333333333333334,1,1,0,0,1,1,0,0
L995ygKvbKw_000039_000049,vatex_caption,1,11,3,27.272727272727273,1,1,1,0,1,1,1,0
L995ygKvbKw_000039_000049,vatex_caption,2,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
L995ygKvbKw_000039_000049,vatex_caption,3,24,2,12.5,1,0,1,0,1,0,2,0
L995ygKvbKw_000039_000049,vatex_caption,4,14,2,14.285714285714286,1,0,1,0,1,0,1,0
L995ygKvbKw_000039_000049,vatex_caption,5,13,2,15.384615384615385,1,0,1,0,1,0,1,0
L995ygKvbKw_000039_000049,vatex_caption,6,14,1,14.285714285714286,1,0,0,0,2,0,0,0
L995ygKvbKw_000039_000049,vatex_caption,7,11,1,9.090909090909092,1,0,0,0,1,0,0,0
L995ygKvbKw_000039_000049,vatex_caption,8,19,1,5.2631578947368425,1,0,0,0,1,0,0,0
L995ygKvbKw_000039_000049,vatex_caption,9,14,1,7.142857142857143,1,0,0,0,1,0,0,0
CdpVL_aK2q8_000083_000093,professional_ad,0,41,3,12.195121951219512,1,1,1,0,1,1,3,0
CdpVL_aK2q8_000083_000093,vatex_caption,0,14,0,0.0,0,0,0,0,0,0,0,0
CdpVL_aK2q8_000083_000093,vatex_caption,1,15,2,20.0,1,1,0,0,2,1,0,0
CdpVL_aK2q8_000083_000093,vatex_caption,2,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
CdpVL_aK2q8_000083_000093,vatex_caption,3,13,2,15.384615384615385,1,0,1,0,1,0,1,0
CdpVL_aK2q8_000083_000093,vatex_caption,4,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
CdpVL_aK2q8_000083_000093,vatex_caption,5,13,2,15.384615384615385,1,0,1,0,1,0,1,0
CdpVL_aK2q8_000083_000093,vatex_caption,6,14,2,14.285714285714286,1,0,1,0,1,0,1,0
CdpVL_aK2q8_000083_000093,vatex_caption,7,16,1,6.25,1,0,0,0,1,0,0,0
CdpVL_aK2q8_000083_000093,vatex_caption,8,19,2,21.05263157894737,1,0,1,0,1,0,3,0
CdpVL_aK2q8_000083_000093,vatex_caption,9,14,2,14.285714285714286,1,0,1,0,1,0,1,0
1A1dMsgGCZI_000062_000072,professional_ad,0,58,3,6.896551724137931,1,1,1,0,1,2,1,0
1A1dMsgGCZI_000062_000072,vatex_caption,0,15,2,13.333333333333334,1,1,0,0,1,1,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,1,11,1,9.090909090909092,1,0,0,0,1,0,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,2,15,2,20.0,1,1,0,0,1,2,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,3,18,2,11.11111111111111,0,1,1,0,0,1,1,0
1A1dMsgGCZI_000062_000072,vatex_caption,4,14,2,14.285714285714286,1,1,0,0,1,1,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,5,12,2,25.0,1,1,0,0,1,2,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,6,12,2,16.666666666666668,1,1,0,0,1,1,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,7,25,3,16.0,1,1,1,0,1,1,2,0
1A1dMsgGCZI_000062_000072,vatex_caption,8,12,1,8.333333333333334,1,0,0,0,1,0,0,0
1A1dMsgGCZI_000062_000072,vatex_caption,9,13,2,23.076923076923077,1,1,0,0,1,2,0,0
CAQ1X0ObODw_000031_000041,professional_ad,0,53,3,20.754716981132077,1,1,1,0,7,1,3,0
CAQ1X0ObODw_000031_000041,vatex_caption,0,14,1,7.142857142857143,1,0,0,0,1,0,0,0
CAQ1X0ObODw_000031_000041,vatex_caption,1,26,1,15.384615384615385,1,0,0,0,4,0,0,0
CAQ1X0ObODw_000031_000041,vatex_caption,2,19,3,21.05263157894737,1,1,1,0,1,1,2,0
CAQ1X0ObODw_000031_000041,vatex_caption,3,17,1,5.882352941176471,1,0,0,0,1,0,0,0
CAQ1X0ObODw_000031_000041,vatex_caption,4,14,2,21.428571428571427,1,1,0,0,1,2,0,0
CAQ1X0ObODw_000031_000041,vatex_caption,5,18,2,27.77777777777778,1,0,1,0,3,0,2,0
CAQ1X0ObODw_000031_000041,vatex_caption,6,11,3,36.36363636363637,1,1,1,0,2,1,1,0
CAQ1X0ObODw_000031_000041,vatex_caption,7,17,2,23.529411764705884,1,1,0,0,3,1,0,0
CAQ1X0ObODw_000031_000041,vatex_caption,8,10,2,20.0,1,0,1,0,1,0,1,0
CAQ1X0ObODw_000031_000041,vatex_caption,9,15,1,6.666666666666667,1,0,0,0,1,0,0,0
nBcXiJ77s9A_000112_000122,professional_ad,0,36,3,11.11111111111111,1,1,0,1,1,2,0,1
nBcXiJ77s9A_000112_000122,vatex_caption,0,13,2,15.384615384615385,1,1,0,0,1,1,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,1,10,2,20.0,1,1,0,0,1,1,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,2,21,3,28.571428571428573,1,1,0,1,1,3,0,2
nBcXiJ77s9A_000112_000122,vatex_caption,3,17,2,17.647058823529413,1,1,0,0,1,2,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,4,12,2,16.666666666666668,1,1,0,0,1,1,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,5,15,2,13.333333333333334,1,1,0,0,1,1,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,6,11,2,18.181818181818183,1,1,0,0,1,1,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,7,10,2,20.0,1,1,0,0,1,1,0,0
nBcXiJ77s9A_000112_000122,vatex_caption,8,23,4,21.73913043478261,1,1,1,1,1,1,2,1
nBcXiJ77s9A_000112_000122,vatex_caption,9,10,2,20.0,1,1,0,0,1,1,0,0
CjIZKO7szKw_000000_000010,professional_ad,0,48,3,14.583333333333334,1,1,1,0,1,3,3,0
CjIZKO7szKw_000000_000010,vatex_caption,0,15,3,26.666666666666668,1,1,1,0,1,2,1,0
CjIZKO7szKw_000000_000010,vatex_caption,1,12,2,16.666666666666668,1,0,0,1,1,0,0,1
CjIZKO7szKw_000000_000010,vatex_caption,2,17,1,5.882352941176471,1,0,0,0,1,0,0,0
CjIZKO7szKw_000000_000010,vatex_caption,3,11,0,0.0,0,0,0,0,0,0,0,0
CjIZKO7szKw_000000_000010,vatex_caption,4,12,2,25.0,1,1,0,0,1,2,0,0
CjIZKO7szKw_000000_000010,vatex_caption,5,15,2,13.333333333333334,1,1,0,0,1,1,0,0
CjIZKO7szKw_000000_000010,vatex_caption,6,12,1,8.333333333333334,1,0,0,0,1,0,0,0
CjIZKO7szKw_000000_000010,vatex_caption,7,12,1,8.333333333333334,1,0,0,0,1,0,0,0
CjIZKO7szKw_000000_000010,vatex_caption,8,10,3,30.0,1,1,1,0,1,1,1,0
CjIZKO7szKw_000000_000010,vatex_caption,9,24,3,29.166666666666668,1,1,1,0,1,4,2,0
-0sNYhpevoU_000000_000010,professional_ad,0,44,3,11.363636363636363,1,1,0,1,1,3,0,1
-0sNYhpevoU_000000_000010,vatex_caption,0,11,1,9.090909090909092,1,0,0,0,1,0,0,0
-0sNYhpevoU_000000_000010,vatex_caption,1,11,1,9.090909090909092,1,0,0,0,1,0,0,0
-0sNYhpevoU_000000_000010,vatex_caption,2,15,1,6.666666666666667,1,0,0,0,1,0,0,0
-0sNYhpevoU_000000_000010,vatex_caption,3,14,1,7.142857142857143,1,0,0,0,1,0,0,0
-0sNYhpevoU_000000_000010,vatex_caption,4,13,3,30.76923076923077,1,1,0,1,1,2,0,1
-0sNYhpevoU_000000_000010,vatex_caption,5,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
-0sNYhpevoU_000000_000010,vatex_caption,6,11,2,18.181818181818183,1,1,0,0,1,1,0,0
-0sNYhpevoU_000000_000010,vatex_caption,7,12,2,16.666666666666668,1,0,1,0,1,0,1,0
-0sNYhpevoU_000000_000010,vatex_caption,8,12,2,16.666666666666668,1,1,0,0,1,1,0,0
-0sNYhpevoU_000000_000010,vatex_caption,9,10,1,10.0,1,0,0,0,1,0,0,0
XzIU_yK5ci8_000027_000037,professional_ad,0,78,3,8.974358974358974,1,1,1,0,1,4,2,0
XzIU_yK5ci8_000027_000037,vatex_caption,0,11,1,9.090909090909092,1,0,0,0,1,0,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,1,19,3,21.05263157894737,1,1,1,0,1,2,1,0
XzIU_yK5ci8_000027_000037,vatex_caption,2,12,1,8.333333333333334,1,0,0,0,1,0,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,3,13,1,7.6923076923076925,1,0,0,0,1,0,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,4,14,1,7.142857142857143,1,0,0,0,1,0,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,5,13,2,23.076923076923077,1,1,0,0,1,2,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,6,11,1,9.090909090909092,1,0,0,0,1,0,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,7,11,3,27.272727272727273,1,1,0,1,1,1,0,1
XzIU_yK5ci8_000027_000037,vatex_caption,8,20,2,10.0,1,1,0,0,1,1,0,0
XzIU_yK5ci8_000027_000037,vatex_caption,9,17,3,17.647058823529413,1,1,1,0,1,1,1,0
kOf-vl-GmVI_000115_000125,professional_ad,0,43,3,13.953488372093023,1,1,1,0,3,1,2,0
kOf-vl-GmVI_000115_000125,vatex_caption,0,18,2,22.22222222222222,1,1,0,0,2,2,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,1,13,1,15.384615384615385,1,0,0,0,2,0,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,2,19,3,26.31578947368421,1,1,1,0,3,1,1,0
kOf-vl-GmVI_000115_000125,vatex_caption,3,19,2,21.05263157894737,1,1,0,0,3,1,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,4,12,2,25.0,1,1,0,0,2,1,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,5,13,2,23.076923076923077,1,1,0,0,2,1,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,6,12,3,33.333333333333336,1,1,1,0,2,1,1,0
kOf-vl-GmVI_000115_000125,vatex_caption,7,12,2,25.0,1,1,0,0,2,1,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,8,11,2,36.36363636363637,1,1,0,0,2,2,0,0
kOf-vl-GmVI_000115_000125,vatex_caption,9,11,2,27.272727272727273,1,1,0,0,2,1,0,0
Q76JRCyTnSc_000007_000017,professional_ad,0,40,2,15.0,1,1,0,0,2,4,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,0,25,2,16.0,1,1,0,0,2,2,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,1,18,3,16.666666666666668,1,1,0,1,1,1,0,1
Q76JRCyTnSc_000007_000017,vatex_caption,2,20,2,20.0,1,1,0,0,2,2,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,3,11,2,27.272727272727273,1,1,0,0,1,2,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,4,12,2,16.666666666666668,1,1,0,0,1,1,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,5,25,2,16.0,1,1,0,0,1,3,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,6,17,3,17.647058823529413,1,1,1,0,1,1,1,0
Q76JRCyTnSc_000007_000017,vatex_caption,7,18,2,11.11111111111111,1,1,0,0,1,1,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,8,16,2,12.5,1,1,0,0,1,1,0,0
Q76JRCyTnSc_000007_000017,vatex_caption,9,18,3,16.666666666666668,1,1,0,1,1,1,0,1
OXTXPitpu1s_000001_000011,professional_ad,0,29,4,24.137931034482758,1,1,1,1,2,1,3,1
OXTXPitpu1s_000001_000011,vatex_caption,0,11,4,45.45454545454545,1,1,1,1,2,1,1,1
OXTXPitpu1s_000001_000011,vatex_caption,1,15,4,26.666666666666668,1,1,1,1,1,1,1,1
OXTXPitpu1s_000001_000011,vatex_caption,2,10,3,30.0,1,1,0,1,1,1,0,1
OXTXPitpu1s_000001_000011,vatex_caption,3,11,1,9.090909090909092,0,0,1,0,0,0,1,0
OXTXPitpu1s_000001_000011,vatex_caption,4,12,2,16.666666666666668,1,0,1,0,1,0,1,0
OXTXPitpu1s_000001_000011,vatex_caption,5,11,1,9.090909090909092,1,0,0,0,1,0,0,0
OXTXPitpu1s_000001_000011,vatex_caption,6,16,2,12.5,1,0,1,0,1,0,1,0
OXTXPitpu1s_000001_000011,vatex_caption,7,14,3,28.571428571428573,1,1,1,0,2,1,1,0
OXTXPitpu1s_000001_000011,vatex_caption,8,10,2,20.0,1,0,1,0,1,0,1,0
OXTXPitpu1s_000001_000011,vatex_caption,9,13,2,15.384615384615385,1,0,1,0,1,0,1,0
hZ_2XF_cAwE_000003_000013,professional_ad,0,40,3,10.0,1,1,1,0,1,1,2,0
hZ_2XF_cAwE_000003_000013,vatex_caption,0,13,0,0.0,0,0,0,0,0,0,0,0
